unique_id,regulatory_status,report_type,ingredient_category,ingredient,adulterant,fraud_type,pub_year,detection_method,ref,inline_ref
34531,Food Ingredients,Scholarly,Natural flavoring complexes,Cinnamon oil*,Synthetic or semi-synthetic cinnamaldehyde,Replacement,1997,SNIF-NMR (2H/1H) on four sites of benzaldehdye (transformed from extracted cinnamaldehyde),"Remaud G, Debon AA, Martin Y-l, Martin GG & Martin GJ. 1997. Authentication of bitter almond oil and cinnamon oil: Application of the SNIF-NMR method to benzaldehyde. Journal of Agricultural and Food Chemistry 45(10):4042-4048.",Remaud and others 1997a
34542,Food Ingredients,Scholarly,Natural flavoring complexes,Mustard oil*,Synthetic allyl isothiocyanate,Replacement,1997,SNIF-NMR (2H/1H) at multiple allyl isothiocyanate sites,"Remaud GS, Martin Y-L, Martin GG, Naulet N & Martin GJ. 1997. Authentication of mustard oils by combined stable isotope analysis(SNIF-NMR and IRMS). Journal of Agricultural and Food Chemistry 45(5):1844-1848.",Remaud and others 1997c
34548,Food Ingredients,Scholarly,Natural flavoring complexes,Peppermint oil* (Mentha piperita),Cornmint oil (Mentha antensis),Replacement,1997,Enantioselective GC for fingerprinting of chiral compounds,"König WA, Fricke C, Saritas Y, Momeni B & Hohenfeld G. 1997. Adulteration or natural variability? enantioselective gas chromatography in purity control of essential oils. Journal of High Resolution Chromatography 20(2):55-61.",König and others 1997
34549,Food Ingredients,Scholarly,Natural flavoring complexes,Rose oil*,beta-Phenylethanol,Addition,1997,Enantioselective GC for enantiomeric composition of citronellol heptakis and beta-phenylethanol,"König WA, Fricke C, Saritas Y, Momeni B & Hohenfeld G. 1997. Adulteration or natural variability? enantioselective gas chromatography in purity control of essential oils. Journal of High Resolution Chromatography 20(2):55-61.",König and others 1997
34553,Food Ingredients,Scholarly,Natural flavoring complexes,Vanilla extract,Synthetic or semi-synthetic or p-hydroxybenzaldehyde,Replacement,1997,SNIF-NMR (2H/1H) on isolated vanillin or p-hydroxybenzaldehyde,"Remaud GS, Martin Y-L, Martin GG & Martin GJ. 1997. Detection of sophisticated adulterations of natural vanilla flavors and extracts: Application of the SNIF-NMR method to vanillin and p-hydroxybenzaldehyde. Journal of Agricultural and Food Chemistry 45(3",Remaud and others 1997b
34554,Food Ingredients,Scholarly,Natural flavoring complexes,Vanilla extract,Synthetic or semi-synthetic or p-hydroxybenzaldehyde,Replacement,1997,"SNIF-NMR (2H/1H) and IRMS (13C/12C) on isolated authentic constituents (vanillin, p-hydroxybenzaldehyde, etc.)","Kaunzinger A, Juchelka D & Mosandl A. 1997. Progress in the Authenticity Assessment of Vanilla. 1. Initiation of Authenticity Profiles. Journal of Agricultural and Food Chemistry 45(5):1752-1757.",Kaunzinger and others 1997
34556,Food Ingredients,Scholarly,Natural flavoring complexes,Vanilla extract,Synthetic or semi-synthetic vanillin,Replacement,1997,SNIF-NMR (2H/1H) on isolated vanillin or p-hydroxybenzaldehyde,"Remaud GS, Martin Y-L, Martin GG & Martin GJ. 1997. Detection of sophisticated adulterations of natural vanilla flavors and extracts: Application of the SNIF-NMR method to vanillin and p-hydroxybenzaldehyde. Journal of Agricultural and Food Chemistry 45(3",Remaud and others 1997b
34557,Food Ingredients,Scholarly,Natural flavoring complexes,Vanilla extract,Synthetic or semi-synthetic vanillin,Replacement,1997,"SNIF-NMR (2H/1H) and IRMS (13C/12C) on isolated authentic constituents (vanillin, p-hydroxybenzaldehyde, etc.)","Kaunzinger A, Juchelka D & Mosandl A. 1997. Progress in the Authenticity Assessment of Vanilla. 1. Initiation of Authenticity Profiles. Journal of Agricultural and Food Chemistry 45(5):1752-1757.",Kaunzinger and others 1997
34664,Food Ingredients,Scholarly,Oils,Olive oil,Olive pomace oil,Replacement,1997,High-resolution GC and IRMS (13C/12C) of aliphatic alcoholic fraction,"Angerosa F, Camera L, Cumitini S, Gleixner G & Reniero F. 1997. Carbon Stable Isotopes and Olive Oil Adulteration with Pomace Oil. Journal of Agricultural and Food Chemistry 45(8):3044-3048.",Angerosa and others 1997
34708,Food Ingredients,Scholarly,Oils,Olive oil (extra virgin),Extra virgin olive oil from non-authentic botanical origin or geographic region,Replacement,1997,C-NMR with chemometrics,"Shaw AD, di Camillo A, Vlahov G, Jones A, Bianchi G, Rowland J & Kell DB. 1997. Discrimination of the variety and region of origin of extra virgin olive oils using 13C NMR and multivariate calibration with variable reduction. Analytica Chimica Acta 348(1-",Shaw and others 1997
34771,Food Ingredients,Scholarly,Oils,Olive oil (virgin),Oil from non-authentic botanical origin,Replacement,1997,Triterpenic alcohols (markers of authenticity) isolated by TLC and analyzed by GC-FID,"Aparicio R, Morales MT & Alonso V. 1997. Authentication of European virgin olive oils by their chemical compounds, sensory attributes, and consumers' attitudes. Journal of Agricultural and Food Chemistry 45(4):1076-1083.",Aparicio and others 1997
34820,Food Ingredients,Scholarly,Oils,Vegetable oils (single seed),Oil from non-authentic botanical origin,Replacement,1997,GC-combustion-IRMS  (13C/12C) on FAMEs,"Kelly S, Parker I, Sharman M, Dennis J & Goodall I. 1997. Assessing the authenticity of single seed vegetable oils using fatty acid stable carbon isotope ratios (13C/12C). Food Chemistry 59(2):181-186.",Kelly and others 1997
34857,Food Ingredients,Scholarly,Other,Coffee,Coffee of non-authentic botanical origin,Replacement,1997,MIR and NIR combined with chemometrics,"Downey G, Briandet R, Wilson RH & Kemsley EK. 1997. Near- and mid-infrared spectroscopies in food authentication: Coffee varietal identification. Journal of Agricultural and Food Chemistry 45(11):4357-4361.",Downey and others 1997
34918,Food Ingredients,Scholarly,Protein-based ingredients,Soy milk,Bovine milk proteins,Replacement,1997,HPLC-FID protein fingerprinting,"García MC, Marina ML & Torre M. 1997. Simultaneous separation of soya bean and animal whey proteins by reversed-phase high-performance liquid chromatography. quantitative analysis in edible samples. Analytical Chemistry 69(11):2217-2220.",García and others 1997
35148,Food Ingredients,Scholarly,"Wines, musts, spirits, liquors, and vinegars",Grape wine (Vitis vinifera),Grape wine from non-authentic geographic origin,Replacement,1997,ICP-MS for trace elements analysis combined with chemometrics,"J. Baxter M, M. Crews H, John Dennis M, Goodall I & Anderson D. 1997. The determination of the authenticity of wine from its trace element composition. Food Chemistry 60(3):443-450.",Baxter and others 1997
35438,Food Ingredients,Scholarly,Preservatives,Grapefruit seed extract,Triclosan (Antimicrobial compound),Addition,1997,HPLC-MS for adulterants,"Sakamoto S, Sato K, Maitani T & Yamada T. 1996. Analysis of components in natural food additive ìgrapefruit seed extractî by HPLC and LC/MS. Eisei Shikenjo Hokoku (Bull Natl Inst Health Sci.). 114: 38-42.",Sakamoto and others 1997
36361,Food Ingredients,Scholarly,Oils,Olive oil (Arbequina),Olive oil of non-authentic geographic origin,Replacement,1997,NA,"Aparicio, R., Morales, M. T., & Alonso, V. (1997). Authentication of European virgin olive oils by their chemical compounds, sensory attributes, and consumers' attitudes. Journal of Agricultural and Food Chemistry, 45(4), 1076-1083.",Aparicio and others 1997b
36362,Food Ingredients,Scholarly,Oils,Olive oil (Coratina),Olive oil of non-authentic geographic origin,Replacement,1997,NA,"Aparicio, R., Morales, M. T., & Alonso, V. (1997). Authentication of European virgin olive oils by their chemical compounds, sensory attributes, and consumers' attitudes. Journal of Agricultural and Food Chemistry, 45(4), 1076-1083.",Aparicio and others 1997b
36363,Food Ingredients,Scholarly,Oils,Olive oil (Koroneiki),Olive oil of non-authentic geographic origin,Replacement,1997,NA,"Aparicio, R., Morales, M. T., & Alonso, V. (1997). Authentication of European virgin olive oils by their chemical compounds, sensory attributes, and consumers' attitudes. Journal of Agricultural and Food Chemistry, 45(4), 1076-1083.",Aparicio and others 1997b
36364,Food Ingredients,Scholarly,Oils,Olive oil (Picual),Olive oil of non-authentic geographic origin,Replacement,1997,NA,"Aparicio, R., Morales, M. T., & Alonso, V. (1997). Authentication of European virgin olive oils by their chemical compounds, sensory attributes, and consumers' attitudes. Journal of Agricultural and Food Chemistry, 45(4), 1076-1083.",Aparicio and others 1997b
34003,Food Ingredients,Media,Oils,Olive oil,Sunflower oil,Replacement,1998,NR,"Gombu P. 1998. Seven firms fined, 'Olive' oil seized in crackdown: Investigators find $1 million in adulterated oil. The Toronto Star.",Gombu 1998
34005,Food Ingredients,Media,Oils,Olive oil,Vegetable oil,Replacement,1998,NR,"Gombu P. 1998. Seven firms fined, 'Olive' oil seized in crackdown: Investigators find $1 million in adulterated oil. The Toronto Star.",Gombu 1998
34210,Food Ingredients,Scholarly,Flavor chemicals,Raspberry ketone (natural),Synthetic or semi-synthetic raspberry ketone,Replacement,1998,SNIF-NMR (2H/1H),"Fronza G, Fuganti C, Guillou C, Reniero F & Joulain D. 1998. Natural abundance 2h nuclear magnetic resonance study of the origin of raspberry ketone. Journal of Agricultural and Food Chemistry 46(1):248-254.",Fronza and others 1998
34248,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Fruit juice,Juice from non-authentic botanical origin,Replacement,1998,"IRMS  (13C/12C) on sugars, malic acid, and citric acid isolated by preparative HPLC","Jamin E, Gonzalez J, Bengoechfa I, Kerneur G, Remaud G, Naulet N & Martin GG. 1998. Measurement of 13C/12C ratios of sugars, malic acid, and citric acid as authenticity probes of citrus juices and concentrates. Journal of AOAC International 81(3):604-609.",Jamin and others 1998b
34255,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Grapefruit juice,Juice from non-authentic botanical origin,Replacement,1998,IRMS (13C/12C) on isolated protein,"Gonzalez J, Jamin E, Remaud G, Martin Y-L, Martin GG & Martin ML. 1998. Authentication of lemon juices and concentrates by a combined multi-isotope approach using SNIF-NMR and IRMS. Journal of Agricultural and Food Chemistry 46(6):2200-2205.",Gonzalez and others 1998
34257,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Lemon juice,Citric acid,Replacement,1998,SNIF-NMR (2H/1H) on triethyl citrate (citric acid isolated from juice and transformed into triethyl citrate),"Gonzalez J, Jamin E, Remaud G, Martin Y-L, Martin GG & Martin ML. 1998. Authentication of lemon juices and concentrates by a combined multi-isotope approach using SNIF-NMR and IRMS. Journal of Agricultural and Food Chemistry 46(6):2200-2205.",Gonzalez and others 1998
34259,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Lemon juice,Juice from non-authentic botanical origin,Replacement,1998,IRMS (13C/12C) on isolated protein,"Gonzalez J, Jamin E, Remaud G, Martin Y-L, Martin GG & Martin ML. 1998. Authentication of lemon juices and concentrates by a combined multi-isotope approach using SNIF-NMR and IRMS. Journal of Agricultural and Food Chemistry 46(6):2200-2205.",Gonzalez and others 1998
34275,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Orange juice,Juice from non-authentic botanical origin,Replacement,1998,IRMS (13C/12C) on isolated protein,"Jamin E, Gonzalez J, Bengoechea I, Kerneur G, Remaud G, Iriondo C & Martin GG. 1998. Proteins as intermolecular isotope reference for detection of adulteration of fruit juices. Journal of Agricultural and Food Chemistry 46(12):5118-5123.",Jamin and others 1998a
34285,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Orange juice,"Mixture of sugar (corn, beet, or cane) and water",Replacement,1998,"SNIF-NMR (2H/1H) and IRMS  (13C/12C) on isolated ethanol, IRMS   (18O/16O) of water","Pupin AM, Dennis MJ, Parker I, Kelly S, Bigwood T & Toledo MCF. 1998. Use of isotopic analyses to determine the authenticity of Brazilian orange juice (Citrus sinensis). Journal of Agricultural and Food Chemistry 46(4):1369-1373.",Pupin and others 1998
34289,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Orange juice,"Non-authentic juices (e.g., grapefruit juice)",Replacement,1998,CE-UV for fingerprinting organic acids markers,"Pupin AM, Dennis MJ, Parker I, Kelly S, Bigwood T & Toledo MCF. 1998. Use of isotopic analyses to determine the authenticity of Brazilian orange juice (Citrus sinensis). Journal of Agricultural and Food Chemistry 46(4):1369-1373.",Pupin and others 1998
34307,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Pineapple juice,Juice from non-authentic botanical origin,Replacement,1998,IRMS (13C/12C) on isolated protein,"Jamin E, Gonzalez J, Bengoechea I, Kerneur G, Remaud G, Iriondo C & Martin GG. 1998. Proteins as intermolecular isotope reference for detection of adulteration of fruit juices. Journal of Agricultural and Food Chemistry 46(12):5118-5123.",Jamin and others 1998a
34325,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Strawberry juice,Juice from non-authentic botanical origin,Replacement,1998,IRMS (13C/12C) on isolated protein,"Jamin E, Gonzalez J, Bengoechea I, Kerneur G, Remaud G, Iriondo C & Martin GG. 1998. Proteins as intermolecular isotope reference for detection of adulteration of fruit juices. Journal of Agricultural and Food Chemistry 46(12):5118-5123.",Jamin and others 1998a
34326,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Strawberry puree,Apple puree,Replacement,1998,FTIR with chemometrics,"Holland JK, Kemsley EK & Wilson RH. 1998. Use of Fourier transform infrared spectroscopy and partial least squares regression for the detection of adulteration of strawberry purées. Journal of the Science of Food and Agriculture 76(2):263-269.",Holland and others 1998
34329,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Strawberry puree,"Apple, plum, sugar solutions, red grape juice, and rhubarb compote",Replacement,1998,FTIR with chemometrics,"Holland JK, Kemsley EK & Wilson RH. 1998. Use of Fourier transform infrared spectroscopy and partial least squares regression for the detection of adulteration of strawberry purées. Journal of the Science of Food and Agriculture 76(2):263-269.",Holland and others 1998
34331,Food Ingredients,Scholarly,"Fruit juices, concentrates, jams, purees, and preserves",Strawberry puree,Plum puree,Replacement,1998,FTIR with chemometrics,"Holland JK, Kemsley EK & Wilson RH. 1998. Use of Fourier transform infrared spectroscopy and partial least squares regression for the detection of adulteration of strawberry purées. Journal of the Science of Food and Agriculture 76(2):263-269.",Holland and others 1998
