,classification,date_case,date_last_change,reference,country,type,category,subject
702,alert,26/08/2011,06/12/2011,2011.1166,Norway,food,"dietetic foods, food supplements, fortified foods","unauthorised substance dimethylsildenafil (67 mg/item) in herbal food supplement from the Netherlands, with raw material from China, packaged in Hungary"
703,alert,25/08/2011,11/10/2011,2011.1153,Norway,food,"dietetic foods, food supplements, fortified foods","unauthorised substance nor-acetildenafil (106 mg/item) in food supplement from China, via Hungary"
704,information for follow-up,23/08/2011,30/10/2012,2011.1144,Germany,food,"dietetic foods, food supplements, fortified foods","unauthorised substances vinpocetine and evodiamine in food supplement from the United States, via Austria and via Hungary"
705,information for follow-up,23/08/2011,03/02/2012,2011.1141,Germany,food,"dietetic foods, food supplements, fortified foods","unauthorised novel food ingredient Gynostemma pentaphyllum and unauthorised substances vinpocetine, vincamine and vinburnine in food supplement from the United States, via Slovakia and via the Netherlands"
706,border rejection,23/08/2011,16/12/2011,2011.BSF,Cyprus,food,"dietetic foods, food supplements, fortified foods",unauthorised substances sibutramine and phenolphthalein in food supplement from China
707,border rejection,22/08/2011,18/12/2012,2011.BRY,Finland,food,"cocoa and cocoa preparations, coffee and tea",unauthorised substance chromium amino acid chelate in various chocolate bars from the United States
708,border rejection,19/08/2011,23/08/2011,2011.BRI,Cyprus,food,"dietetic foods, food supplements, fortified foods",unauthorised substance tadalafil (14.87; 17.24; 13.71; 11.91 mg/item) in food supplement from China
709,border rejection,17/08/2011,17/08/2011,2011.BQZ,United Kingdom,food,cereals and bakery products,high content of aluminium (33 mg/kg - ppm) in noodles from China
710,information for attention,16/08/2011,16/08/2011,2011.1114,Latvia,food,"soups, broths, sauces and condiments",unauthorised colour Sudan 1 (305 µg/kg - ppb) in adjika sauce from Russia
711,border rejection,11/08/2011,11/08/2011,2011.BQC,Belgium,food,prepared dishes and snacks,high content of aluminium (15.2 mg/kg - ppm) in instant noodles from China
712,information for attention,10/08/2011,10/08/2011,2011.1084,Portugal,food,fruits and vegetables,unauthorised substance morpholine (0.460 mg/kg - ppm) in fresh pineapples from Panama
713,border rejection,08/08/2011,08/08/2011,2011.BPP,Germany,food,fats and oils,unauthorised colour Sudan 4 (0.98 mg/kg - ppm) in palm kernel oil (raw) from Ghana
714,information for attention,04/08/2011,13/01/2012,2011.1058,Malta,food,cereals and bakery products,high content of aluminium (14-23 mg/kg - ppm) in dried noodles of different flavour from China
715,border rejection,29/07/2011,13/01/2012,2011.BOJ,Malta,food,cereals and bakery products,high content of aluminium (19 mg/kg - ppm) in dried noodles from China
716,information for follow-up,29/07/2011,13/10/2011,2011.1029,Poland,food,"dietetic foods, food supplements, fortified foods",unauthorised substance N-acetylcysteine (presence) in nutritional supplement from the United States
717,alert,28/07/2011,03/08/2011,2011.1025,Germany,food,herbs and spices,unauthorised colour Rhodamine B (presence) and unauthorised use of colour E 100 - Curcumin (presence) in minced red annatto seed from Vietnam
718,information for follow-up,26/07/2011,29/11/2011,2011.1000,Norway,food,"dietetic foods, food supplements, fortified foods","unauthorised placing on the market of food supplement containing Maca, Erytroxylum catuaba, Tribulus terrestris and unauthorised novel food ingredient Epimedium sagittatum from unknown origin, via the Netherlands"
719,information for attention,26/07/2011,03/08/2011,2011.1007,Norway,food,"dietetic foods, food supplements, fortified foods","unauthorised placing on the market of energy drink containing Rehmannia, Pericarpiu citrus reticulata, Lo han and unauthorised novel food ingredient Epimedium (Epimedium grandiflorum)  from the United States"
720,information for follow-up,26/07/2011,26/07/2011,2011.1013,Norway,food,"dietetic foods, food supplements, fortified foods","unauthorised placing on the market of food supplement containing Maca, Cistanche salsa, Pueraria mirifica, Eurycoma longifolia and unauthorised novel food ingredient Epimedium grandiflorum from Sweden, via the Netherlands"
721,alert,18/07/2011,23/08/2011,2011.0965,Spain,food,"dietetic foods, food supplements, fortified foods","unauthorised substances sildenafil thiono analogues, tadalafil and vardenafil in various food supplements from China"
722,information for attention,15/07/2011,14/09/2011,2011.0952,Italy,food,fish and fish products,carbon monoxide treatment (170 µg/kg - ppb) of chilled vacuum packed tuna from Indonesia
723,information for follow-up,13/07/2011,14/07/2011,2011.0941,Italy,food,fish and fish products,"carbon monoxide treatment (200 µg/kg - ppb) of frozen tilapia fillets (Oreochromis niloticus) from China, via the Netherlands"
724,border rejection,08/07/2011,08/08/2011,2011.BKU,United Kingdom,food,fish and fish products,carbon monoxide treatment (800 µg/kg - ppb) of chilled farmed yellowtail (seriola spp) from Japan
725,border rejection,06/07/2011,06/07/2011,2011.BKM,United Kingdom,food,cereals and bakery products,high content of aluminium (31 mg/kg - ppm) in dried wheat noodles from China
726,border rejection,28/06/2011,30/09/2014,2011.BJN,Cyprus,food,"dietetic foods, food supplements, fortified foods","tin and unauthorised substances nickel and vanadium in food supplement from the United States, via South Africa"
727,information for attention,21/06/2011,22/06/2011,2011.0820,Norway,food,"dietetic foods, food supplements, fortified foods",unauthorised placing on the market of food supplement containing skullcap (Scutellaria lateriflora) from the United States
728,information for attention,21/06/2011,21/06/2011,2011.0818,Norway,food,"dietetic foods, food supplements, fortified foods",unauthorised ingredient (Lepidium meyenii) in food supplement from the United States
729,information for attention,21/06/2011,21/06/2011,2011.0816,Norway,food,"dietetic foods, food supplements, fortified foods",unauthorised ingredient (Ziziphus zizyphus) in food supplement from the United Kingdom
730,information for follow-up,16/06/2011,17/08/2011,2011.0787,Spain,food,"dietetic foods, food supplements, fortified foods",gold and silver unauthorised in food supplements from Italy
731,information for follow-up,16/06/2011,13/07/2011,2011.0785,Czech Republic,food,"dietetic foods, food supplements, fortified foods","unauthorised substance octopamine hydrochloride (on the label: 200 mg/item) in food supplement from the United States, via the Netherlands"
732,alert,10/06/2011,12/10/2011,2011.0767,Lithuania,food,"dietetic foods, food supplements, fortified foods","benzethonium chloride (0.07 %) and benzalkonium chloride (21000 mg/kg - ppm) in grapefruit seed extract from the United States, via Ireland, via Poland and via Latvia"
733,border rejection,06/06/2011,14/06/2011,2011.BGR,Greece,food,"soups, broths, sauces and condiments",unauthorised colours Sudan 1 (3.8 mg/kg - ppm) and toluidine red (2.5 mg/kg - ppm) in ajika sauce from Russia
734,information for attention,02/06/2011,01/08/2013,2011.0737,Austria,food,herbs and spices,unauthorised colours Sudan 1 (0.1 mg/kg - ppm) and Sudan 4 (0.91 mg/kg - ppm) in chilli powder from Tunisia
735,information for follow-up,02/06/2011,20/07/2011,2011.0739,Austria,food,herbs and spices,unauthorised colours Sudan 1 (0.4 mg/kg - ppm) and Sudan 4 (detected) in spices from Germany
736,information for follow-up,02/06/2011,11/07/2011,2011.0736,Austria,food,herbs and spices,unauthorised colour Sudan 1 (0.12 mg/kg - ppm) in kebab spice blend dispatched from Germany
737,information for follow-up,31/05/2011,28/08/2014,2011.0715,Cyprus,food,"dietetic foods, food supplements, fortified foods","unauthorised novel food ingredient betaine and unauthorised substance vinpocetine in food supplement from the United States, via the Netherlands"
738,information for follow-up,31/05/2011,05/08/2013,2011.0720,Italy,food,"dietetic foods, food supplements, fortified foods",unauthorised placing on the market of and absence of health mark on infant and follow-on formula from Germany
739,alert,31/05/2011,16/12/2011,2011.0712,Hungary,food,"dietetic foods, food supplements, fortified foods",unauthorised substances sibutramine and phenolphthalein in food supplement from China
740,alert,26/05/2011,14/05/2012,2011.0696,France,food,"dietetic foods, food supplements, fortified foods",unauthorised substance synephrine in food supplement from Canada
741,information for follow-up,26/05/2011,02/08/2011,2011.0698,Cyprus,food,"dietetic foods, food supplements, fortified foods","unauthorised substances idebenone, vinpocetine, vincamine and vinburnine in food supplement from the United States"
742,border rejection,26/05/2011,26/05/2011,2011.BET,Lithuania,food,cereals and bakery products,high content of aluminium (22.5; 37.5 mg/kg - ppm) in cereal (Samarskij Zdoroviak) from Russia
743,information for follow-up,24/05/2011,06/05/2014,2011.0691,Cyprus,food,"dietetic foods, food supplements, fortified foods","unauthorised substance vanadium in multi-vitamines and minerals food supplements from the United States, via Hungary"
744,information for follow-up,24/05/2011,06/05/2014,2011.0687,Cyprus,food,"dietetic foods, food supplements, fortified foods","unauthorised substances tin, nickel and vanadium in multi vitamin and mineral food supplement from the United States"
745,information for follow-up,24/05/2011,30/01/2013,2011.0686,Cyprus,food,"dietetic foods, food supplements, fortified foods",unauthorised substances vinpocetine and N-acetylcysteine in food supplement from the United States
746,information for follow-up,24/05/2011,18/12/2012,2011.0688,Cyprus,food,"dietetic foods, food supplements, fortified foods","unauthorised substances vinpocetine and N-acetylcysteine in food supplement from the United States, via the United Kingdom, or via Hungary and via the Netherlands"
747,information for follow-up,24/05/2011,05/08/2011,2011.0685,Cyprus,food,"dietetic foods, food supplements, fortified foods",unauthorised substance vanadyl sulphate in orange juiced drink concentrate from the United States
748,information for attention,23/05/2011,12/03/2012,2011.0675,United Kingdom,food,fish and fish products,carbon monoxide treatment (3.0 mg/kg - ppm) of farmed yellowtail fillet (Seriola quinqueradiata) from Japan
749,alert,23/05/2011,03/06/2011,2011.0674,Norway,food,"dietetic foods, food supplements, fortified foods",unauthorised substance tadalafil (23 µg/item) in food supplement from China
750,information for attention,23/05/2011,23/05/2011,2011.0678,Norway,food,"dietetic foods, food supplements, fortified foods",unauthorised substances sildenafil (84 mg/item) and tadalafil (12 mg/item) in food supplement from unknown origin
751,alert,23/05/2011,23/05/2011,2011.0676,Norway,food,"dietetic foods, food supplements, fortified foods","unauthorised substance sildenafil (100 mg/item) in food supplements from China, via the United Kingdom"
752,alert,23/05/2011,23/05/2011,2011.0677,Norway,food,"dietetic foods, food supplements, fortified foods","unauthorised substance tadalafil (35 mg/item) in food supplements from China, via Sweden"
753,information for attention,18/05/2011,13/02/2012,2011.0659,Germany,food,fruits and vegetables,unauthorised substance morpholine (2.3 mg/kg - ppm) in mangos from Peru
754,border rejection,18/05/2011,14/09/2011,2011.BDD,Ireland,food,cereals and bakery products,high content of aluminium (16 <=>25 mg/kg - ppm) in noodles from China
755,border rejection,17/05/2011,19/05/2011,2011.BCM,Ireland,food,cereals and bakery products,high content of aluminium (30 mg/kg - ppm) in noodles from China
756,border rejection,17/05/2011,19/05/2011,2011.BCJ,Ireland,food,cereals and bakery products,high content of aluminium (23 mg/kg - ppm) in noodles from China
757,border rejection,17/05/2011,17/05/2011,2011.BCQ,Ireland,food,cereals and bakery products,high content of aluminium (egg: 16; plain soup: 29 mg/kg - ppm) in noodles from China
758,information for follow-up,16/05/2011,02/06/2011,2011.0638,Denmark,food,"dietetic foods, food supplements, fortified foods",unauthorised placing on the market of food supplement containing saw palmetto (Serenoa repens) from Norway
759,border rejection,12/05/2011,13/05/2011,2011.BBI,Lithuania,food,cereals and bakery products,high content of aluminium (33.5 mg/kg - ppm) in cereal from Russia
760,alert,11/05/2011,14/05/2012,2011.0618,Germany,food,"dietetic foods, food supplements, fortified foods",high content of selenium (164 µg/item) in food supplement from the United Kingdom
761,border rejection,03/05/2011,04/05/2011,2011.AZG,Finland,food,"dietetic foods, food supplements, fortified foods",unauthorised substance chromium nicotinate in protein supplements from the United States
